EmployeeID,FirstName,LastName,Age,Department,JobTitle,Salary,DateHired,LastPromotionDate,PerformanceScore,Absences,EducationLevel,EmployeeSatisfaction
1252,Samuel,,32,Sales,Data Analyst,75078.0,2021-07-01,2021-08-04,4.0,3.0,PhD,3
1253,Kristin,Glass,27,HR,Marketing Specialist,51326.0,2021-09-18,,3.0,4.0,PhD,4
1254,Paul,Massey,55,IT,Sales Executive,42124.0,2021-11-01,,1.0,9.0,Associates Degree,4
1255,Angela,,59,Marketing,Software Engineer,71329.0,2020-09-08,2022-06-23,1.0,9.0,Master,5
1256,Scott,Roberts,34,IT,Software Engineer,,2021-11-21,,2.0,13.0,High School Diploma,3
1257,Jennifer,Holland,37,IT,HR Manager,82019.0,2018-05-07,,1.0,14.0,Associates Degree,3
1258,Darlene,Roman,41,IT,Marketing Specialist,49772.0,2022-11-19,,5.0,20.0,No Diploma,3
1259,Alicia,Pena,25,Sales,HR Manager,54182.0,2021-06-02,,3.0,3.0,Associates Degree,4
1260,Dana,Green,25,Sales,Data Analyst,,2021-01-13,2021-10-16,2.0,10.0,Associates Degree,5
1261,Michael,Berry,27,IT,HR Manager,41003.0,2019-02-21,,2.0,2.0,High School Diploma,1
1262,Jonathan,Watts,30,IT,Data Analyst,57305.0,2020-11-06,,1.0,1.0,No Diploma,4
1263,Robert,Moore,34,IT,Data Analyst,60208.0,2019-02-25,2022-01-27,4.0,0.0,High School Diploma,5
1264,Sarah,,35,IT,HR Manager,52959.0,2018-07-17,2023-07-10,3.0,14.0,Master,1
1265,Tracy,Perez,38,IT,Software Engineer,56056.0,2021-07-16,,2.0,,PhD,5
1266,Marissa,Freeman,52,IT,HR Manager,58999.0,2019-07-30,2022-06-17,3.0,2.0,Bachelor,2
1267,Sharon,Higgins,37,Marketing,Data Analyst,44967.0,2019-09-11,2021-03-23,2.0,0.0,Master,4
1268,Pamela,Garcia,30,HR,Sales Executive,70481.0,2018-08-08,2023-03-24,2.0,7.0,High School Diploma,5
1269,Beverly,Contreras,51,Marketing,Software Engineer,79294.0,2022-05-25,2023-02-20,1.0,9.0,PhD,3
1270,Susan,Black,47,IT,HR Manager,68401.0,2018-12-12,,5.0,4.0,Bachelor,3
1271,Paul,Perry,39,HR,Marketing Specialist,89936.0,2020-07-12,,4.0,4.0,High School Diploma,1
1272,Brianna,Powell,39,HR,Marketing Specialist,51480.0,2020-01-11,2023-07-20,2.0,9.0,Associates Degree,5
1273,Alexander,Lyons,59,Sales,HR Manager,,2020-09-21,,4.0,19.0,PhD,5
1274,Stephen,Fox,27,HR,Sales Executive,,2023-01-08,2023-04-16,3.0,11.0,Bachelor,5
1275,Dana,Robinson,52,HR,Data Analyst,51678.0,2023-01-09,2022-02-17,4.0,5.0,Bachelor,1
1276,Steven,Dennis,27,IT,Data Analyst,71474.0,2019-02-03,,2.0,7.0,No Diploma,5
1277,Emily,Valdez,35,Sales,Data Analyst,55084.0,2020-06-01,,1.0,19.0,Master,1
1278,Janet,Johnston,31,HR,Software Engineer,63211.0,2022-01-25,2021-10-19,3.0,2.0,No Diploma,1
1279,Joan,Hicks,32,Marketing,Software Engineer,71769.0,2018-12-17,2022-06-20,5.0,19.0,High School Diploma,4
1280,Erin,Madden,49,Sales,Marketing Specialist,79471.0,2019-09-13,2021-12-24,4.0,17.0,High School Diploma,2
1281,Ashley,Johnston,44,HR,Marketing Specialist,60668.0,2019-03-01,2022-01-27,3.0,19.0,Master,3
1282,Levi,Bradford,59,IT,Marketing Specialist,,2021-11-28,,1.0,6.0,High School Diploma,1
1283,Maria,Campbell,57,HR,Data Analyst,,2021-09-03,,5.0,19.0,Bachelor,5
1284,David,Horton,29,Sales,Sales Executive,53480.0,2020-03-15,2021-11-30,3.0,18.0,Master,2
1285,Shannon,Woods,32,Marketing,HR Manager,75574.0,2021-11-14,2021-11-08,1.0,0.0,PhD,2
1286,Cory,Ward,58,IT,Marketing Specialist,79338.0,2019-03-11,,2.0,18.0,Master,2
1287,Phillip,Marshall,48,Marketing,HR Manager,70742.0,2020-03-10,,,11.0,No Diploma,2
1288,Daniel,Patton,55,IT,Software Engineer,56419.0,2022-10-18,2023-09-30,5.0,,No Diploma,3
1289,Angela,Smith,51,IT,Data Analyst,85886.0,2021-09-03,2021-06-26,3.0,2.0,High School Diploma,3
1290,Joy,Lin,50,Sales,Data Analyst,73966.0,2020-12-03,,4.0,11.0,PhD,1
1291,William,Davies,42,Sales,Sales Executive,46470.0,2021-05-27,,,3.0,High School Diploma,2
1292,Shawn,Salas,48,IT,HR Manager,81882.0,2021-10-19,,4.0,15.0,Master,1
1293,Kelly,,40,Sales,Software Engineer,48166.0,2022-06-28,2023-04-05,1.0,2.0,PhD,5
1294,Allison,Mitchell,28,IT,Marketing Specialist,55714.0,2019-03-08,2023-05-03,3.0,15.0,High School Diploma,1
1295,Gene,Smith,45,Marketing,HR Manager,58144.0,2021-06-02,2021-08-20,1.0,10.0,Bachelor,4
1296,Jennifer,Melton,40,Sales,Marketing Specialist,53688.0,2022-06-02,2021-04-27,4.0,1.0,No Diploma,2
1297,Connie,White,33,Marketing,HR Manager,83633.0,2019-05-15,,2.0,,Bachelor,5
1298,Christopher,Lucero,55,HR,Data Analyst,87674.0,2023-06-24,,5.0,1.0,Master,4
1299,James,Wilson,48,Marketing,Data Analyst,58444.0,2019-09-01,,1.0,,Bachelor,5
1300,Tracy,Arnold,46,IT,Sales Executive,,2018-10-03,2021-06-20,4.0,,High School Diploma,5
1301,Ian,Smith,47,HR,HR Manager,44672.0,2021-10-01,2023-01-19,4.0,,Bachelor,4
1302,Kathleen,Palmer,50,Sales,Software Engineer,,2021-07-24,2022-03-18,2.0,6.0,Associates Degree,3
1303,Brian,Coleman,40,Sales,Software Engineer,,2021-07-12,2021-12-27,2.0,12.0,Associates Degree,1
1304,John,King,25,Marketing,Data Analyst,,2022-04-22,,2.0,3.0,Bachelor,2
1305,Nicholas,Rogers,36,HR,HR Manager,62192.0,2023-06-27,2021-09-24,,11.0,Associates Degree,5
1306,Maria,Francis,26,Sales,Sales Executive,63016.0,2018-11-22,,1.0,,Associates Degree,5
1307,Daisy,,37,HR,Software Engineer,84315.0,2021-10-01,,3.0,3.0,Bachelor,3
1308,Michelle,Craig,52,IT,Sales Executive,72414.0,2018-08-01,,1.0,15.0,High School Diploma,5
1309,Richard,Sellers,35,HR,HR Manager,79665.0,2020-07-26,,5.0,18.0,PhD,2
1310,Jeffrey,Johnson,36,HR,Sales Executive,89026.0,2020-12-27,2021-03-31,4.0,18.0,PhD,2
1311,Juan,Rowland,31,HR,HR Manager,67240.0,2023-07-08,2021-07-30,,17.0,Bachelor,2
1312,Mary,Lawrence,59,Marketing,Software Engineer,49142.0,2022-10-25,2021-02-27,4.0,4.0,No Diploma,1
1313,Brandi,,48,IT,Data Analyst,76268.0,2021-05-10,2021-07-30,1.0,9.0,No Diploma,5
1314,Ana,West,45,IT,Sales Executive,83522.0,2021-04-29,2021-03-18,3.0,3.0,PhD,5
1315,Christopher,Hill,57,Sales,Sales Executive,54588.0,2020-02-27,,4.0,19.0,PhD,3
1316,Samantha,,49,IT,Marketing Specialist,40367.0,2019-11-26,,1.0,11.0,Master,3
1317,Richard,Curry,51,Marketing,Marketing Specialist,68468.0,2021-01-01,2021-02-15,2.0,18.0,Associates Degree,3
1318,Derek,Allen,28,Marketing,Marketing Specialist,81882.0,2023-02-17,2022-08-16,1.0,,No Diploma,3
1319,Marcia,Kelley,54,IT,Data Analyst,82108.0,2023-07-01,2021-03-28,5.0,16.0,No Diploma,3
1320,Monique,Williams,60,IT,Sales Executive,67061.0,2020-10-19,2023-02-14,4.0,14.0,Associates Degree,4
1321,Juan,Nguyen,39,Sales,Marketing Specialist,71942.0,2018-10-07,,1.0,13.0,High School Diploma,2
1322,Isaac,Stevens,56,HR,Marketing Specialist,51353.0,2018-11-16,,2.0,9.0,High School Diploma,1
1323,Adam,Barron,43,HR,HR Manager,84246.0,2022-07-12,2021-06-23,5.0,3.0,PhD,1
1324,Victor,,38,HR,Software Engineer,75903.0,2022-04-06,2021-09-08,2.0,,Associates Degree,2
1325,Noah,Hines,53,IT,Sales Executive,53683.0,2023-07-09,2021-11-29,5.0,3.0,Associates Degree,2
1326,Mary,Williams,58,Marketing,Software Engineer,73703.0,2020-12-18,2022-05-21,3.0,5.0,No Diploma,4
1327,Patricia,Hopkins,34,Sales,HR Manager,66186.0,2020-10-17,2023-07-02,5.0,12.0,Master,1
1328,Timothy,,53,Marketing,Data Analyst,60026.0,2020-05-15,2021-12-21,3.0,0.0,PhD,2
1329,Amy,Hoffman,44,IT,Sales Executive,56166.0,2020-07-14,2021-04-16,3.0,19.0,No Diploma,2
1330,Alexandra,Bryant,38,Marketing,Sales Executive,47772.0,2021-06-03,2021-07-03,4.0,4.0,High School Diploma,2
1331,Sarah,Gould,51,Sales,Sales Executive,73496.0,2020-01-16,2022-07-17,,0.0,No Diploma,5
1332,Christine,Allen,26,IT,HR Manager,74808.0,2019-12-13,2021-11-18,1.0,19.0,High School Diploma,3
1333,Thomas,Moon,36,Marketing,Data Analyst,84265.0,2018-10-14,,5.0,7.0,PhD,3
1334,Lisa,Vazquez,35,Marketing,Sales Executive,78189.0,2023-03-24,2022-12-11,4.0,12.0,Master,2
1335,Kim,Gray,38,Sales,HR Manager,68344.0,2019-10-19,,,,PhD,2
1336,Chad,Johnson,49,IT,Software Engineer,,2019-08-02,,3.0,9.0,Bachelor,4
1337,Ashley,Pierce,28,Marketing,HR Manager,45159.0,2020-08-21,,5.0,15.0,Bachelor,2
1338,Patrick,Duarte,25,IT,Software Engineer,87712.0,2018-10-09,2022-12-30,4.0,1.0,Associates Degree,3
1339,Oscar,Edwards,28,HR,Software Engineer,62216.0,2019-05-28,,,5.0,PhD,2
1340,Jennifer,Hardy,50,IT,Data Analyst,71575.0,2023-03-26,,2.0,12.0,PhD,1
1341,Felicia,Matthews,58,Sales,Data Analyst,59662.0,2018-08-21,,1.0,3.0,No Diploma,3
1342,April,Knox,27,Sales,HR Manager,74949.0,2021-08-15,,1.0,17.0,Associates Degree,4
1343,Ryan,Knight,39,Marketing,Data Analyst,,2018-06-29,2023-09-15,5.0,17.0,PhD,4
1344,Lisa,Garcia,45,Sales,HR Manager,63790.0,2020-03-21,,5.0,9.0,No Diploma,2
1345,Karen,Drake,37,HR,HR Manager,78450.0,2022-05-17,,1.0,15.0,High School Diploma,4
1346,Lawrence,,43,Marketing,Sales Executive,71471.0,2018-09-30,2022-06-23,1.0,12.0,PhD,2
1347,Caitlin,Glenn,26,Marketing,Marketing Specialist,61727.0,2020-04-08,2022-08-02,5.0,,No Diploma,4
1348,Thomas,Gallagher,51,IT,Software Engineer,45637.0,2021-06-22,2023-04-04,3.0,14.0,Bachelor,2
1349,April,Chase,43,HR,Software Engineer,60248.0,2021-03-10,2022-03-05,,,No Diploma,1
1350,Andrea,Adams,36,Sales,HR Manager,48307.0,2019-06-07,,2.0,13.0,Associates Degree,3
1351,Zachary,Ward,39,HR,Sales Executive,88703.0,2022-02-26,,,10.0,High School Diploma,1
1352,Chelsea,Vaughn,46,Marketing,Data Analyst,,2018-12-13,2022-01-28,2.0,19.0,PhD,2
1353,Jared,Payne,43,Marketing,HR Manager,56136.0,2019-03-31,2021-02-27,4.0,4.0,PhD,2
1354,Larry,Anderson,36,Marketing,Data Analyst,70038.0,2022-12-14,,1.0,,PhD,3
1355,Larry,Johnson,41,IT,HR Manager,67552.0,2023-06-27,2022-08-26,5.0,0.0,Bachelor,2
1356,Jesse,Nguyen,52,Marketing,Software Engineer,48891.0,2020-07-04,2021-11-24,,6.0,Bachelor,3
1357,Michael,Livingston,50,HR,HR Manager,52681.0,2021-04-19,,2.0,,Master,3
1358,Craig,Williams,38,IT,Sales Executive,51436.0,2021-04-23,,4.0,20.0,No Diploma,1
1359,Michelle,Lloyd,30,Sales,Software Engineer,,2021-03-13,,4.0,17.0,Master,1
1360,Eric,Hall,59,Sales,Data Analyst,,2021-05-28,,4.0,0.0,High School Diploma,5
1361,Stephanie,Kim,43,Marketing,Data Analyst,66317.0,2020-11-17,,2.0,11.0,Bachelor,1
1362,Willie,Stevens,26,Sales,Sales Executive,79292.0,2020-03-09,2022-02-22,5.0,0.0,No Diploma,4
1363,Amy,Bartlett,44,Sales,Data Analyst,43133.0,2018-09-20,2023-03-07,1.0,,Associates Degree,5
1364,Shannon,Williams,46,Sales,Data Analyst,43741.0,2018-10-29,,3.0,20.0,Master,5
1365,Dakota,Riley,59,Marketing,Marketing Specialist,61917.0,2022-03-06,,,20.0,High School Diploma,1
1366,Nicholas,Padilla,52,HR,HR Manager,85434.0,2023-04-07,2022-01-22,5.0,0.0,No Diploma,5
1367,Elizabeth,Moore,31,HR,Marketing Specialist,48512.0,2019-11-22,,2.0,10.0,Bachelor,1
1368,Matthew,Drake,50,HR,HR Manager,,2020-01-13,,2.0,8.0,No Diploma,2
1369,Eddie,Hughes,41,Sales,Software Engineer,61641.0,2018-05-29,,3.0,5.0,Master,1
1370,Joanna,Sanders,46,Sales,Marketing Specialist,40332.0,2018-11-22,2022-12-13,5.0,7.0,PhD,1
1371,Courtney,Gonzalez,42,Sales,HR Manager,82365.0,2021-05-22,,1.0,2.0,Associates Degree,3
1372,Jill,Wilkinson,48,HR,Software Engineer,62344.0,2019-09-02,2022-02-24,3.0,15.0,No Diploma,2
1373,Douglas,,56,Marketing,Sales Executive,48152.0,2020-09-01,,4.0,2.0,High School Diploma,5
1374,Darren,Park,57,Marketing,Software Engineer,79053.0,2019-05-19,,2.0,9.0,No Diploma,3
1375,Benjamin,Barajas,59,HR,Sales Executive,43784.0,2022-01-02,,,11.0,PhD,1
1376,Keith,Cruz,47,Marketing,Data Analyst,75199.0,2019-05-15,,1.0,14.0,Master,5
1377,Amy,Smith,45,Sales,Software Engineer,77767.0,2019-06-29,,2.0,12.0,Master,2
1378,Elizabeth,Valentine,46,IT,Sales Executive,62964.0,2020-09-01,2022-01-07,4.0,4.0,Bachelor,5
1379,Maria,Johnston,41,Marketing,Marketing Specialist,40507.0,2019-01-04,,4.0,5.0,High School Diploma,5
1380,Morgan,Cantu,60,HR,HR Manager,60391.0,2020-11-10,2021-03-25,3.0,19.0,Associates Degree,2
1381,Tyler,Lee,45,IT,Data Analyst,77135.0,2018-05-14,,5.0,8.0,PhD,5
1382,Katelyn,Hart,35,HR,HR Manager,,2019-02-17,2021-02-22,1.0,3.0,Associates Degree,4
1383,Richard,Nelson,48,IT,Software Engineer,85813.0,2020-09-30,2022-05-14,,19.0,No Diploma,4
1384,David,,30,Marketing,Software Engineer,80761.0,2022-01-29,2023-05-25,,,High School Diploma,2
1385,Robert,Jones,42,IT,Software Engineer,63369.0,2018-09-28,2023-01-18,1.0,14.0,PhD,4
1386,Jose,,40,IT,HR Manager,81580.0,2022-02-09,2023-08-26,2.0,12.0,PhD,5
1387,Miguel,,28,HR,Data Analyst,70736.0,2019-01-15,2021-12-29,1.0,1.0,Bachelor,1
1388,Erin,Cummings,55,HR,HR Manager,54576.0,2019-07-28,2021-08-19,4.0,17.0,Bachelor,5
1389,Lisa,Larsen,30,Sales,Marketing Specialist,63404.0,2019-12-21,2022-05-15,5.0,13.0,Master,5
1390,Crystal,Crawford,44,IT,Data Analyst,78215.0,2021-01-03,2023-09-04,3.0,2.0,High School Diploma,4
1391,Amy,Lang,55,Marketing,Sales Executive,87879.0,2018-11-17,2022-12-11,5.0,13.0,No Diploma,2
1392,Kelly,,50,IT,Software Engineer,46282.0,2022-09-18,2023-06-27,4.0,7.0,PhD,4
1393,Sarah,Miller,55,Sales,Data Analyst,69511.0,2023-03-10,2021-09-29,1.0,0.0,High School Diploma,4
1394,Natalie,Evans,34,Marketing,HR Manager,,2020-08-14,,3.0,16.0,PhD,1
1395,Ashley,English,45,IT,Sales Executive,78307.0,2019-11-09,2021-09-02,,15.0,Bachelor,4
1396,Amy,Lara,57,Marketing,Marketing Specialist,46693.0,2019-07-12,2023-01-20,,14.0,Associates Degree,1
1397,Samantha,White,46,IT,Data Analyst,51168.0,2021-06-03,,3.0,15.0,No Diploma,1
1398,Charles,Hampton,38,Marketing,Software Engineer,40094.0,2020-01-24,2022-12-07,3.0,17.0,Master,4
1399,Eric,Rodriguez,46,IT,Software Engineer,75336.0,2020-07-03,2022-04-29,3.0,2.0,Master,1
1400,Heidi,Chen,59,Marketing,Marketing Specialist,71208.0,2023-07-13,,2.0,,Associates Degree,2
1401,Pamela,French,50,HR,Data Analyst,45592.0,2019-03-07,,5.0,16.0,No Diploma,1
1402,Paul,Smith,51,Marketing,Software Engineer,50984.0,2022-02-20,2021-11-03,,3.0,No Diploma,4
1403,Connie,Fletcher,46,Marketing,Marketing Specialist,82905.0,2021-06-26,,3.0,17.0,No Diploma,2
1404,Andrew,Tate,57,IT,Sales Executive,79894.0,2022-09-23,,5.0,11.0,Master,5
1405,Samantha,Murray,27,Sales,Marketing Specialist,45972.0,2020-11-02,,4.0,8.0,High School Diploma,4
1406,Jacqueline,Hernandez,46,HR,HR Manager,84665.0,2018-09-03,,4.0,11.0,Bachelor,1
1407,Robert,Meyers,44,HR,Data Analyst,62113.0,2022-08-30,2022-10-11,3.0,20.0,Associates Degree,3
1408,John,,26,Sales,Software Engineer,85733.0,2021-01-15,2023-07-01,4.0,14.0,No Diploma,5
1409,Dennis,Allen,55,Marketing,Sales Executive,48003.0,2019-04-25,,1.0,16.0,PhD,4
1410,David,Nelson,37,Sales,Marketing Specialist,71620.0,2019-02-26,2021-08-31,3.0,19.0,PhD,1
1411,Susan,Kerr,32,HR,HR Manager,59262.0,2022-07-25,,3.0,9.0,Associates Degree,2
1412,Christina,Yang,39,IT,Sales Executive,41749.0,2022-07-31,2022-06-28,1.0,2.0,High School Diploma,3
1413,Andrew,,29,HR,Sales Executive,,2018-09-29,,1.0,7.0,No Diploma,4
1414,Melissa,Copeland,31,Marketing,Sales Executive,43782.0,2020-05-29,2023-06-18,1.0,7.0,No Diploma,3
1415,Kelsey,Hall,39,HR,Data Analyst,,2018-12-25,,1.0,16.0,PhD,1
1416,Richard,Mitchell,32,IT,Marketing Specialist,71355.0,2021-05-10,2021-07-09,3.0,7.0,Associates Degree,3
1417,Edward,Garrison,29,IT,HR Manager,77875.0,2021-03-19,2022-12-02,2.0,12.0,Master,3
1418,Adam,Jones,49,IT,HR Manager,72002.0,2019-05-03,2021-12-03,5.0,,Master,2
1419,Robert,,45,HR,HR Manager,73891.0,2022-02-16,2022-09-22,4.0,,High School Diploma,4
1420,Emily,Carey,50,IT,HR Manager,68579.0,2022-12-13,,2.0,15.0,High School Diploma,4
1421,Victoria,Benitez,35,Sales,Software Engineer,,2022-03-29,,4.0,18.0,PhD,5
1422,Jeremy,,39,Sales,Software Engineer,54123.0,2018-12-18,,4.0,7.0,Associates Degree,1
1423,Robert,Klein,48,IT,HR Manager,72389.0,2018-11-20,2023-02-06,4.0,3.0,PhD,2
1424,Louis,Harris,32,Sales,HR Manager,58345.0,2020-06-17,2021-06-15,2.0,7.0,Bachelor,2
1425,Justin,Wright,25,IT,Software Engineer,73295.0,2021-01-05,,5.0,20.0,Bachelor,2
1426,Carly,Adkins,28,HR,HR Manager,70527.0,2021-03-09,2022-07-14,1.0,11.0,Associates Degree,4
1427,Carol,Cruz,28,Marketing,Sales Executive,88826.0,2023-01-01,2022-04-13,3.0,10.0,High School Diploma,4
1428,Jo,Gutierrez,60,Marketing,HR Manager,48313.0,2019-07-29,2021-10-27,5.0,16.0,High School Diploma,1
1429,Brittany,Perez,31,IT,Data Analyst,78012.0,2019-08-14,2022-02-12,1.0,14.0,No Diploma,4
1430,Gabriela,Martin,35,Sales,Marketing Specialist,70442.0,2022-01-22,2023-06-17,,14.0,No Diploma,4
1431,Gary,Weber,41,HR,Sales Executive,78869.0,2021-08-13,,5.0,20.0,No Diploma,5
1432,Karen,Herrera,44,HR,HR Manager,42327.0,2019-11-21,2023-02-16,3.0,10.0,Master,1
1433,Kevin,Smith,50,Marketing,Sales Executive,45771.0,2021-11-21,,4.0,5.0,Associates Degree,3
1434,Amber,Anderson,25,IT,Sales Executive,,2019-08-12,,,14.0,Associates Degree,3
1435,Deborah,Brock,56,Sales,HR Manager,,2021-04-05,,5.0,16.0,Bachelor,2
1436,Vernon,Peterson,29,HR,Marketing Specialist,46547.0,2020-07-05,,5.0,,High School Diploma,1
1437,Teresa,Jones,46,Sales,Data Analyst,72727.0,2021-09-23,2021-12-26,,13.0,Associates Degree,1
1438,Michelle,Hansen,50,IT,Software Engineer,88610.0,2019-05-21,,4.0,19.0,Bachelor,5
1439,Kimberly,Bailey,38,IT,Marketing Specialist,84057.0,2021-01-10,2021-07-06,4.0,15.0,No Diploma,2
1440,Joshua,Medina,33,IT,HR Manager,,2018-11-23,2022-09-28,5.0,13.0,No Diploma,4
1441,Christina,Cook,33,HR,HR Manager,57803.0,2021-10-02,2021-09-20,5.0,6.0,High School Diploma,4
1442,Carl,Bishop,27,HR,Sales Executive,83621.0,2020-09-05,2022-06-10,4.0,4.0,No Diploma,1
1443,Kimberly,Martin,39,Marketing,Software Engineer,83539.0,2022-04-02,,4.0,11.0,Bachelor,3
1444,Robert,Cabrera,45,Sales,Marketing Specialist,78777.0,2019-05-17,,3.0,1.0,Associates Degree,5
1445,Austin,Thompson,47,HR,HR Manager,86040.0,2021-08-18,2021-06-11,4.0,8.0,Master,2
1446,Elizabeth,Ryan,49,Sales,Sales Executive,62778.0,2021-05-04,,2.0,18.0,Master,2
1447,Dawn,,44,Sales,Sales Executive,84590.0,2022-07-27,,4.0,1.0,Bachelor,2
1448,Kerri,,34,HR,Marketing Specialist,57145.0,2022-01-22,,3.0,20.0,Associates Degree,3
1449,Nicole,Carlson,46,Sales,HR Manager,59394.0,2020-04-02,2023-05-03,2.0,13.0,High School Diploma,2
1450,Kimberly,Ferguson,60,Marketing,Sales Executive,51751.0,2022-08-22,2021-08-08,1.0,0.0,Master,1
1451,Anthony,,50,IT,Marketing Specialist,53568.0,2019-01-03,,2.0,0.0,No Diploma,1
1452,Sarah,West,55,IT,Software Engineer,53181.0,2021-03-19,2022-05-16,4.0,13.0,Bachelor,2
1453,Steven,Walker,25,HR,Marketing Specialist,40455.0,2018-09-17,,3.0,15.0,High School Diploma,1
1454,Keith,Mcclure,34,Marketing,Software Engineer,84744.0,2020-01-25,2021-07-14,,5.0,No Diploma,3
1455,Tony,Stevens,34,Sales,Data Analyst,77966.0,2023-02-08,2022-08-30,1.0,11.0,Master,1
1456,Alexis,Harrington,34,HR,Software Engineer,82486.0,2018-10-25,2022-11-05,5.0,10.0,Associates Degree,3
1457,Anna,Randall,33,Sales,Sales Executive,67467.0,2019-07-01,,4.0,4.0,High School Diploma,2
1458,William,Briggs,54,IT,Data Analyst,70218.0,2023-01-05,2021-11-19,2.0,,Associates Degree,2
1459,Sara,Smith,40,Sales,Data Analyst,52230.0,2018-08-26,2021-05-09,5.0,8.0,High School Diploma,5
1460,Kimberly,Johnson,49,Marketing,Software Engineer,73852.0,2019-12-18,2023-02-11,3.0,12.0,PhD,1
1461,Robert,Arnold,37,Sales,Software Engineer,68329.0,2018-11-08,,5.0,1.0,High School Diploma,5
1462,Brittany,Hill,47,IT,Data Analyst,44282.0,2021-05-10,,,5.0,Bachelor,5
1463,Ernest,Massey,28,Marketing,Data Analyst,61615.0,2021-12-07,,5.0,2.0,High School Diploma,4
1464,Victoria,Higgins,56,Marketing,Sales Executive,73921.0,2020-01-21,,2.0,9.0,Associates Degree,4
1465,Brian,Howe,44,Marketing,Sales Executive,48634.0,2022-03-11,,5.0,3.0,High School Diploma,2
1466,Christopher,Walker,54,IT,Data Analyst,85859.0,2023-06-13,,2.0,19.0,High School Diploma,3
1467,Elizabeth,Johnson,25,Sales,Software Engineer,71770.0,2023-07-06,,3.0,15.0,Master,4
1468,Michelle,George,59,HR,Marketing Specialist,44445.0,2019-10-07,,3.0,12.0,Bachelor,5
1469,Jerome,Smith,35,Marketing,Marketing Specialist,66760.0,2021-04-05,2023-04-18,,17.0,Bachelor,4
1470,Frederick,Fleming,58,IT,Data Analyst,67953.0,2020-01-22,2022-07-06,5.0,10.0,Bachelor,3
1471,Barbara,Floyd,32,IT,Software Engineer,54703.0,2019-04-26,2023-01-26,5.0,16.0,PhD,3
1472,Keith,Miller,35,HR,Software Engineer,54098.0,2019-07-14,,1.0,8.0,Bachelor,2
1473,Patrick,Crawford,40,Marketing,Marketing Specialist,79215.0,2022-08-25,,3.0,6.0,Bachelor,4
1474,Leah,Ellis,48,Sales,Marketing Specialist,51551.0,2021-03-15,,5.0,17.0,High School Diploma,1
1475,David,Gallegos,45,Marketing,Sales Executive,83855.0,2018-05-17,2022-07-13,5.0,1.0,High School Diploma,4
1476,Shawn,Lamb,30,IT,Software Engineer,81235.0,2019-04-02,2022-02-17,3.0,18.0,No Diploma,3
1477,Mary,Anderson,48,Sales,HR Manager,65517.0,2019-06-13,2023-09-06,1.0,13.0,High School Diploma,2
1478,Wyatt,Tapia,57,Marketing,Software Engineer,,2021-09-12,,3.0,13.0,Associates Degree,4
1479,Mark,Melton,39,Marketing,Sales Executive,53993.0,2022-05-23,2022-03-21,4.0,20.0,PhD,1
1480,Reginald,Myers,55,IT,HR Manager,85036.0,2019-10-03,,3.0,17.0,Bachelor,2
1481,Michael,Hernandez,58,Sales,Sales Executive,82098.0,2023-03-11,,,14.0,No Diploma,3
1482,Dennis,Stanley,52,HR,Software Engineer,56278.0,2020-10-29,2023-06-04,1.0,10.0,High School Diploma,4
1483,Austin,Harrington,34,Marketing,Software Engineer,89370.0,2021-06-09,2022-05-23,1.0,7.0,Master,4
1484,Bonnie,Bautista,48,Sales,HR Manager,78840.0,2020-07-27,,3.0,4.0,PhD,1
1485,Jessica,Campbell,27,Marketing,Software Engineer,66580.0,2021-10-16,2023-06-01,,18.0,High School Diploma,1
1486,Edward,Gonzalez,49,Sales,Sales Executive,62464.0,2022-09-16,,4.0,6.0,Bachelor,1
1487,Cheyenne,,52,Sales,Sales Executive,59655.0,2020-11-20,2021-12-08,2.0,19.0,Associates Degree,5
1488,Martha,Hall,55,Marketing,HR Manager,74497.0,2020-08-05,,,7.0,Master,3
1489,Natalie,Myers,45,Sales,Data Analyst,88562.0,2019-07-31,2023-03-11,5.0,9.0,Associates Degree,2
1490,Ralph,Thomas,53,HR,Sales Executive,71746.0,2018-08-25,2023-08-08,1.0,6.0,Associates Degree,2
1491,Alisha,Costa,37,Marketing,Sales Executive,88171.0,2019-03-19,,3.0,19.0,Master,5
1492,Tammy,,34,HR,Software Engineer,88212.0,2021-11-28,2022-08-09,5.0,15.0,PhD,1
1493,Julia,Hall,55,HR,HR Manager,80190.0,2018-07-13,2022-01-05,,15.0,Bachelor,5
1494,Scott,Barnett,38,Sales,Software Engineer,41223.0,2019-12-02,2022-04-21,3.0,1.0,No Diploma,4
1495,Robert,,46,IT,Software Engineer,44913.0,2021-07-13,,1.0,13.0,PhD,5
1496,Daniel,Shields,50,IT,Data Analyst,,2020-03-02,2021-03-30,1.0,14.0,No Diploma,2
1497,James,Ward,32,HR,Software Engineer,70189.0,2022-02-12,,4.0,0.0,High School Diploma,1
1498,Caleb,Johnson,57,HR,Marketing Specialist,63348.0,2020-09-07,2021-12-24,5.0,16.0,Master,3
1499,Samantha,Wright,49,Sales,Data Analyst,84529.0,2021-01-14,,3.0,12.0,Master,1
1500,Michael,Howell,55,IT,Sales Executive,87593.0,2023-04-22,2021-08-09,1.0,16.0,Master,3
1501,Cheryl,Harvey,58,Sales,Data Analyst,,2022-06-22,,3.0,2.0,PhD,2
1502,Kevin,Wilson,30,Marketing,Sales Executive,,2023-06-10,2021-09-06,1.0,16.0,Master,4
